"user_statuses_count","user_followers_count","full_text","user_url","user_location","user_description","user_profile_image_url_https","is_quote_status","quote_count","user_friends_count","full_text_norm","entities_user_mentions","entities_urls","in_reply_to_user_id_str","favorite_count","lang","user_created_at","user_listed_count","created_at","user_id_str","user_favourites_count","user_verified","source","in_reply_to_status_id_str","reply_count","in_reply_to_screen_name","id_str","entities_hashtags","text_sentiment","retweet_count","user_name","user_screen_name"
"None","None","Jaket baru saya ini buatan Bandung, warna terakota, yang saya temukan di salah satu gerai pameran IdeaFest 2018 di Jakarta. Bisa jadi jas hujan, bisa dipakai juga kalau sedang tidak hujan. Saya sudah punya beberapa jaket buatan anak-anak muda Indonesia.","None","None","None","None","None","None","None","Jaket baru saya ini buatan Bandung, warna terakota, yang saya temukan di salah satu gerai pameran IdeaFest 2018 di Jakarta. Bisa jadi jas hujan, bisa dipakai juga kalau sedang tidak hujan. Saya sudah punya beberapa jaket buatan anak-anak muda Indonesia.","","None","",10229,"None","None","None","2018-10-27 05:13","None","None","None","None","None",625,"","1056051116654252032","","positive",2102,"Joko Widodo","jokowi"
"None","None","Laporan bertajuk Southeast Asian Tech Report mencantumkan delapan startup di Asia Tenggara yang menjadi unicorn: startup yang memiliki valuasi di atas USD1 miliar. Empat dari Singapura dan empat dari Indonesia yakni Go-Jek, Traveloka, Tokopedia, dan Bukalapak. Luar biasa.","None","None","None","None","None","None","None","Laporan bertajuk Southeast Asian Tech Report mencantumkan delapan startup di Asia Tenggara yang menjadi unicorn: startup yang memiliki valuasi di atas USD1 miliar. Empat dari Singapura dan empat dari Indonesia yakni Go-Jek, Traveloka, Tokopedia, dan Bukalapak. Luar biasa.","","None","",7554,"None","None","None","2018-10-27 01:12","None","None","None","None","None",290,"","1055990572803022848","","negative",2393,"Joko Widodo","jokowi"
"None","None","Di Muktamar IDI di Samarinda, kemarin,saya mengajak para dokter dan insan kesehatan mengikuti perubahan global demi pelayanan kesehatan lebih baik. Misalnya, dengan smart hospital, di mana data-data medis pasien saling terhubung dengan rumah sakit lain hingga ke apotek dan BPJS.","None","None","None","None","None","None","None","Di Muktamar IDI di Samarinda, kemarin,saya mengajak para dokter dan insan kesehatan mengikuti perubahan global demi pelayanan kesehatan lebih baik. Misalnya, dengan smart hospital, di mana data-data medis pasien saling terhubung dengan rumah sakit lain hingga ke apotek dan BPJS.","","None","",6460,"None","None","None","2018-10-26 03:54","None","None","None","None","None",401,"","1055668897301520385","","positive",1349,"Joko Widodo","jokowi"
"None","None","Dua bandar udara di Kalimantan Timur saya resmikan sekaligus hari ini: Bandara Aji Pangeran Tumenggung (APT) Pranoto di Samarinda, dan Bandara Maratua di Kabupaten Berau. Yang menarik, kedua bandara ini dibangun atas inisiasi daerah. Saya ingin daerah lain mencontoh Kaltim.","None","None","None","None","None","None","None","Dua bandar udara di Kalimantan Timur saya resmikan sekaligus hari ini: Bandara Aji Pangeran Tumenggung (APT) Pranoto di Samarinda, dan Bandara Maratua di Kabupaten Berau. Yang menarik, kedua bandara ini dibangun atas inisiasi daerah. Saya ingin daerah lain mencontoh Kaltim.","","None","",12037,"None","None","None","2018-10-25 15:27","None","None","None","None","None",759,"","1055480859749314561","","neutral",3886,"Joko Widodo","jokowi"
"None","None","Mobil Esemka itu produk uji coba anak-anak SMK Surakarta dibantu teknisi perusahaan besar. Sebagai wali kota saat itu saya dukung upaya mereka. Sekarang pun begitu. Industri yang kerjakan, pemerintah hanya mendukung. Masak Presiden buat pabrik dan bikin mobil Esemka sendiri.","None","None","None","None","None","None","None","Mobil Esemka itu produk uji coba anak-anak SMK Surakarta dibantu teknisi perusahaan besar. Sebagai wali kota saat itu saya dukung upaya mereka. Sekarang pun begitu. Industri yang kerjakan, pemerintah hanya mendukung. Masak Presiden buat pabrik dan bikin mobil Esemka sendiri.","","None","",10511,"None","None","None","2018-10-25 06:13","None","None","None","None","None",1136,"","1055341507945758722","","positive",2704,"Joko Widodo","jokowi"
"None","None","Trade Expo Indonesia 2018 di Tangerang menampilkan 300 produk dan jasa, dari kuliner, kerajinan, hingga industri strategis. Para pembeli datang dari 124 negara. Momentum bagus di saat tren ekspor nonmigas kita mengalami kenaikan sampai 9,29 persen pada Januari-September 2018.","None","None","None","None","None","None","None","Trade Expo Indonesia 2018 di Tangerang menampilkan 300 produk dan jasa, dari kuliner, kerajinan, hingga industri strategis. Para pembeli datang dari 124 negara. Momentum bagus di saat tren ekspor nonmigas kita mengalami kenaikan sampai 9,29 persen pada Januari-September 2018.","","None","",4682,"None","None","None","2018-10-25 02:58","None","None","None","None","None",262,"","1055292553539444737","","positive",890,"Joko Widodo","jokowi"
"None","None","Dana Desa sudah digulirkan sejak tahun 2015 untuk mendorong perputaran uang di desa-desa. Desa-desa merasakan manfaatnya, lalu kota-kota juga menuntut adanya Dana Kelurahan. Tahun depan kita luncurkan. Jadi, saya minta agar tidak mengaitkan kebijakan ini dengan urusan politik.","None","None","None","None","None","None","None","Dana Desa sudah digulirkan sejak tahun 2015 untuk mendorong perputaran uang di desa-desa. Desa-desa merasakan manfaatnya, lalu kota-kota juga menuntut adanya Dana Kelurahan. Tahun depan kita luncurkan. Jadi, saya minta agar tidak mengaitkan kebijakan ini dengan urusan politik.","","None","",6972,"None","None","None","2018-10-24 07:08","None","None","None","None","None",643,"","1054992903435706368","","neutral",1660,"Joko Widodo","jokowi"
"None","None","Awal musim hujan telah tiba. Di tengah acara pembagian sertifikat tanah untuk warga Jakarta Selatan, kemarin, hujan deras tercurah dari langit. Tapi acara tetap berjalan. Alhamdulillah, hujan adalah berkah.","None","None","None","None","None","None","None","Awal musim hujan telah tiba. Di tengah acara pembagian sertifikat tanah untuk warga Jakarta Selatan, kemarin, hujan deras tercurah dari langit. Tapi acara tetap berjalan. Alhamdulillah, hujan adalah berkah.","","None","",12968,"None","None","None","2018-10-24 01:30","None","None","None","None","None",987,"","1054907900370411520","","neutral",2597,"Joko Widodo","jokowi"
"None","None","Sepanjang 2018, pemerintah membangun 128 menara rumah susun yang terdiri atas 3.839 unit di pondok-pondok pesantren di 20 provinsi di Indonesia, dari Aceh sampai Sulawesi Selatan. Tinggal di rumah susun mendorong para santri menyesuaikan diri, toleransi dan lebih berempati.","None","None","None","None","None","None","None","Sepanjang 2018, pemerintah membangun 128 menara rumah susun yang terdiri atas 3.839 unit di pondok-pondok pesantren di 20 provinsi di Indonesia, dari Aceh sampai Sulawesi Selatan. Tinggal di rumah susun mendorong para santri menyesuaikan diri, toleransi dan lebih berempati.","","None","",7221,"None","None","None","2018-10-23 12:32","None","None","None","None","None",400,"","1054712248302690304","","positive",1673,"Joko Widodo","jokowi"
"None","None","Menteri Luar Negeri Arab Saudi Adel bin Ahmed Al-Jubeir datang ke Istana Bogor, siang tadi. Melalui beliau, saya menyampaikan beberapa hal seperti ajakan untuk terus mensyiarkan perdamaian, kerja sama ekonomi, perlindungan bagi WNI, dan keprihatinan atas kasus Jamal Khashoggi.","None","None","None","None","None","None","None","Menteri Luar Negeri Arab Saudi Adel bin Ahmed Al-Jubeir datang ke Istana Bogor, siang tadi. Melalui beliau, saya menyampaikan beberapa hal seperti ajakan untuk terus mensyiarkan perdamaian, kerja sama ekonomi, perlindungan bagi WNI, dan keprihatinan atas kasus Jamal Khashoggi.","","None","",5680,"None","None","None","2018-10-22 11:29","None","None","None","None","None",328,"","1054333861478440960","","neutral",963,"Joko Widodo","jokowi"
"None","None","Sejak tiga tahun ini kita memperingati Hari Santri setiap 22 Oktober, mengenang seruan Kiai Hasyim Asyari kepada santrinya untuk berjuang mencegah Belanda kembali menguasai Indonesia. Sabtu malam, puluhan ribu santri juga berkumpul di Solo, merayakan Hari Santri tahun 2018.","None","None","None","None","None","None","None","Sejak tiga tahun ini kita memperingati Hari Santri setiap 22 Oktober, mengenang seruan Kiai Hasyim Asyari kepada santrinya untuk berjuang mencegah Belanda kembali menguasai Indonesia. Sabtu malam, puluhan ribu santri juga berkumpul di Solo, merayakan Hari Santri tahun 2018.","","None","",8796,"None","None","None","2018-10-22 01:39","None","None","None","None","None",388,"","1054185375445307397","","positive",2588,"Joko Widodo","jokowi"
"None","None","Akhir pekan bersama ribuan santri yang bersilaturahmi di area Benteng Vastenburg Solo, tadi malam. Jan Ethes tak mau ketinggalan. Ia menikmati keteduhan berbaur di tengah para santri yang bersama-sama melantunkan salawat, juga mendengarkan alunan musik dan lagu religi.","None","None","None","None","None","None","None","Akhir pekan bersama ribuan santri yang bersilaturahmi di area Benteng Vastenburg Solo, tadi malam. Jan Ethes tak mau ketinggalan. Ia menikmati keteduhan berbaur di tengah para santri yang bersama-sama melantunkan salawat, juga mendengarkan alunan musik dan lagu religi.","","None","",18079,"None","None","None","2018-10-21 03:35","None","None","None","None","None",884,"","1053852307756998656","","positive",5168,"Joko Widodo","jokowi"
"None","None","Setelah pembangunan infrastruktur di seluruh pelosok negeri, kini saatnya kita fokus pada pembangunan sumber daya manusia. Empat tahun ini adalah upaya kita membangun fondasi menuju negara Indonesia maju. ","None","None","None","None","None","None","None","Setelah pembangunan infrastruktur di seluruh pelosok negeri, kini saatnya kita fokus pada pembangunan sumber daya manusia. Empat tahun ini adalah upaya kita membangun fondasi menuju negara Indonesia maju. ","","None","",13184,"None","None","None","2018-10-20 14:29","None","None","None","None","None",911,"","1053654543882305536","","neutral",4219,"Joko Widodo","jokowi"
"None","None","Melihat kembali foto ini: saya mengemas buku-buku ke dalam kardus di ruang kerja Gubernur DKI Jakarta, beberapa hari sebelum 20 Oktober 2014. Ternyata, sudah empat tahun berlalu ketika saya berpindah kerja ke Istana Kepresidenan di Jalan Medan Merdeka Utara.","None","None","None","None","None","None","None","Melihat kembali foto ini: saya mengemas buku-buku ke dalam kardus di ruang kerja Gubernur DKI Jakarta, beberapa hari sebelum 20 Oktober 2014. Ternyata, sudah empat tahun berlalu ketika saya berpindah kerja ke Istana Kepresidenan di Jalan Medan Merdeka Utara.","","None","",15228,"None","None","None","2018-10-20 03:33","None","None","None","None","None",1524,"","1053489326103781381","","neutral",2954,"Joko Widodo","jokowi"
"None","None","Manajemen pemerintahan itu ibarat memandang bulan: indah dari bumi, tapi astronot yang ke sana melihatnya tak seindah dari kejauhan. Tak hanya memandang dari meja kerja, tapi juga harus melihat dari dekat. Tak hanya mendengar di sidang, tetapi penting berkunjung ke lapangan.","None","None","None","None","None","None","None","Manajemen pemerintahan itu ibarat memandang bulan: indah dari bumi, tapi astronot yang ke sana melihatnya tak seindah dari kejauhan. Tak hanya memandang dari meja kerja, tapi juga harus melihat dari dekat. Tak hanya mendengar di sidang, tetapi penting berkunjung ke lapangan.","","None","",11395,"None","None","None","2018-10-19 13:03","None","None","None","None","None",720,"","1053270508421017603","","positive",2662,"Joko Widodo","jokowi"
"None","None","Kalau takut dilimbur pasang, jangan berumah di tepi pantai. Kita hidup dalam lingkaran cincin api Pasifik dengan sejarah bencana yang panjang, jangan bangun rumah di lokasi rawan bencana. Kalau tidak bisa pindah, bangunannya harus tahan gempa. Bukan membangun rumah semaunya.","None","None","None","None","None","None","None","Kalau takut dilimbur pasang, jangan berumah di tepi pantai. Kita hidup dalam lingkaran cincin api Pasifik dengan sejarah bencana yang panjang, jangan bangun rumah di lokasi rawan bencana. Kalau tidak bisa pindah, bangunannya harus tahan gempa. Bukan membangun rumah semaunya.","","None","",10500,"None","None","None","2018-10-19 05:49","None","None","None","None","None",726,"","1053161294176481280","","negative",2710,"Joko Widodo","jokowi"
"None","None","Gempa bumi di Lombok memang merubuhkan rumah dan bangunan publik, tapi harapan masa depan jangan ikut tumbang. Mahasiswa NTB harus tetap melanjutkan pendidikan. Untuk itu, kemarin saya menyerahkan beasiswa pemerintah kepada 5.144 mahasiswa NTB yang kuliah di seluruh Indonesia.","None","None","None","None","None","None","None","Gempa bumi di Lombok memang merubuhkan rumah dan bangunan publik, tapi harapan masa depan jangan ikut tumbang. Mahasiswa NTB harus tetap melanjutkan pendidikan. Untuk itu, kemarin saya menyerahkan beasiswa pemerintah kepada 5.144 mahasiswa NTB yang kuliah di seluruh Indonesia.","","None","",7494,"None","None","None","2018-10-19 01:40","None","None","None","None","None",319,"","1053098635292864514","","positive",1678,"Joko Widodo","jokowi"
"None","None","Di Sumbawa, saya saksikan, bantuan pemerintah untuk korban gempa sudah gampang diuangkan. Jangan lupa, yang rusak di NTB ini tidak hanya rumah. Ada juga 830 sekolah, 334 rumah ibadah, 61 rumah sakit dan puskesmas, dan 12 pasar. Jadi, masih banyak yang harus kita kerjakan.","None","None","None","None","None","None","None","Di Sumbawa, saya saksikan, bantuan pemerintah untuk korban gempa sudah gampang diuangkan. Jangan lupa, yang rusak di NTB ini tidak hanya rumah. Ada juga 830 sekolah, 334 rumah ibadah, 61 rumah sakit dan puskesmas, dan 12 pasar. Jadi, masih banyak yang harus kita kerjakan.","","None","",8578,"None","None","None","2018-10-18 11:02","None","None","None","None","None",501,"","1052877476429422592","","negative",1927,"Joko Widodo","jokowi"
"None","None","Kembali menuju NTB untuk meninjau proses rehabilitasi dan rekonstruksi pasca gempa di Lombok dan sekitarnya. Saya hendak memastikan penyederhanaan administrasi pencairan dana bantuan pemerintah -- dari 17 tahap jadi satu tahap prosedur -- bagi warga korban gempa telah dilakukan.","None","None","None","None","None","None","None","Kembali menuju NTB untuk meninjau proses rehabilitasi dan rekonstruksi pasca gempa di Lombok dan sekitarnya. Saya hendak memastikan penyederhanaan administrasi pencairan dana bantuan pemerintah -- dari 17 tahap jadi satu tahap prosedur -- bagi warga korban gempa telah dilakukan.","","None","",9218,"None","None","None","2018-10-18 05:11","None","None","None","None","None",511,"","1052789360368660482","","negative",1934,"Joko Widodo","jokowi"
"None","None","Saya menyampaikan selamat kepada sahabat saya Bapak Prabowo Subianto, yang merayakan ulang tahun yang ke-67 pada hari ini. Teriring doa dan harapan yang tulus semoga panjang umur, dilimpahi kesehatan, dan diberikan kebahagiaan. Aamiin.","None","None","None","None","None","None","None","Saya menyampaikan selamat kepada sahabat saya Bapak Prabowo Subianto, yang merayakan ulang tahun yang ke-67 pada hari ini. Teriring doa dan harapan yang tulus semoga panjang umur, dilimpahi kesehatan, dan diberikan kebahagiaan. Aamiin.","","None","",23246,"None","None","None","2018-10-17 14:36","None","None","None","None","None",1282,"","1052568969398214656","","positive",6542,"Joko Widodo","jokowi"
"None","None","Gelora Bung Karno Senayan kini sedang dilengkapi dengan fasilitas umum bagi penyandang disabilitas. Toilet, musala, sampai jalur ke bangku penonton harus mudah mereka akses. Saya ingin mendorong agar semua sarana publik di provinsi, kota, kabupaten ramah terhadap disabilitas.","None","None","None","None","None","None","None","Gelora Bung Karno Senayan kini sedang dilengkapi dengan fasilitas umum bagi penyandang disabilitas. Toilet, musala, sampai jalur ke bangku penonton harus mudah mereka akses. Saya ingin mendorong agar semua sarana publik di provinsi, kota, kabupaten ramah terhadap disabilitas.","","None","",8567,"None","None","None","2018-10-17 02:37","None","None","None","None","None",374,"","1052388047457738752","","positive",2080,"Joko Widodo","jokowi"
